DateID,Day,DayOfWeekNo,DayOfWeek,DayOfYear,WeekNo,MonthNo,Month,QtrNo,Quarter,Year,Mon
20300119,19,7,Saturday,19,3,1,January,1,Q1,2030,Jan
20310112,12,1,Sunday,12,3,1,January,1,Q1,2031,Jan
20310113,13,2,Monday,13,3,1,January,1,Q1,2031,Jan
20310114,14,3,Tuesday,14,3,1,January,1,Q1,2031,Jan
20310115,15,4,Wednesday,15,3,1,January,1,Q1,2031,Jan
20310116,16,5,Thursday,16,3,1,January,1,Q1,2031,Jan
20310117,17,6,Friday,17,3,1,January,1,Q1,2031,Jan
20310118,18,7,Saturday,18,3,1,January,1,Q1,2031,Jan
20320111,11,1,Sunday,11,3,1,January,1,Q1,2032,Jan
20320112,12,2,Monday,12,3,1,January,1,Q1,2032,Jan
20320113,13,3,Tuesday,13,3,1,January,1,Q1,2032,Jan
20320114,14,4,Wednesday,14,3,1,January,1,Q1,2032,Jan
20320115,15,5,Thursday,15,3,1,January,1,Q1,2032,Jan
20320116,16,6,Friday,16,3,1,January,1,Q1,2032,Jan
20320117,17,7,Saturday,17,3,1,January,1,Q1,2032,Jan
20330109,9,1,Sunday,9,3,1,January,1,Q1,2033,Jan
20330110,10,2,Monday,10,3,1,January,1,Q1,2033,Jan
20330111,11,3,Tuesday,11,3,1,January,1,Q1,2033,Jan
20330112,12,4,Wednesday,12,3,1,January,1,Q1,2033,Jan
20330113,13,5,Thursday,13,3,1,January,1,Q1,2033,Jan
20330114,14,6,Friday,14,3,1,January,1,Q1,2033,Jan
20330115,15,7,Saturday,15,3,1,January,1,Q1,2033,Jan
20340115,15,1,Sunday,15,3,1,January,1,Q1,2034,Jan
20340116,16,2,Monday,16,3,1,January,1,Q1,2034,Jan
20340117,17,3,Tuesday,17,3,1,January,1,Q1,2034,Jan
20340118,18,4,Wednesday,18,3,1,January,1,Q1,2034,Jan
20340119,19,5,Thursday,19,3,1,January,1,Q1,2034,Jan
20340120,20,6,Friday,20,3,1,January,1,Q1,2034,Jan
20340121,21,7,Saturday,21,3,1,January,1,Q1,2034,Jan
20350114,14,1,Sunday,14,3,1,January,1,Q1,2035,Jan
20350115,15,2,Monday,15,3,1,January,1,Q1,2035,Jan
20350116,16,3,Tuesday,16,3,1,January,1,Q1,2035,Jan
20350117,17,4,Wednesday,17,3,1,January,1,Q1,2035,Jan
20350118,18,5,Thursday,18,3,1,January,1,Q1,2035,Jan
20350119,19,6,Friday,19,3,1,January,1,Q1,2035,Jan
20350120,20,7,Saturday,20,3,1,January,1,Q1,2035,Jan
20360113,13,1,Sunday,13,3,1,January,1,Q1,2036,Jan
20360114,14,2,Monday,14,3,1,January,1,Q1,2036,Jan
20360115,15,3,Tuesday,15,3,1,January,1,Q1,2036,Jan
20360116,16,4,Wednesday,16,3,1,January,1,Q1,2036,Jan
20360117,17,5,Thursday,17,3,1,January,1,Q1,2036,Jan
20360118,18,6,Friday,18,3,1,January,1,Q1,2036,Jan
20360119,19,7,Saturday,19,3,1,January,1,Q1,2036,Jan
20370111,11,1,Sunday,11,3,1,January,1,Q1,2037,Jan
20370112,12,2,Monday,12,3,1,January,1,Q1,2037,Jan
20370113,13,3,Tuesday,13,3,1,January,1,Q1,2037,Jan
20370114,14,4,Wednesday,14,3,1,January,1,Q1,2037,Jan
20370115,15,5,Thursday,15,3,1,January,1,Q1,2037,Jan
20370116,16,6,Friday,16,3,1,January,1,Q1,2037,Jan
20370117,17,7,Saturday,17,3,1,January,1,Q1,2037,Jan
20380110,10,1,Sunday,10,3,1,January,1,Q1,2038,Jan
20380111,11,2,Monday,11,3,1,January,1,Q1,2038,Jan
20380112,12,3,Tuesday,12,3,1,January,1,Q1,2038,Jan
20380113,13,4,Wednesday,13,3,1,January,1,Q1,2038,Jan
20380114,14,5,Thursday,14,3,1,January,1,Q1,2038,Jan
20380115,15,6,Friday,15,3,1,January,1,Q1,2038,Jan
20380116,16,7,Saturday,16,3,1,January,1,Q1,2038,Jan
20390109,9,1,Sunday,9,3,1,January,1,Q1,2039,Jan
20390110,10,2,Monday,10,3,1,January,1,Q1,2039,Jan
20390111,11,3,Tuesday,11,3,1,January,1,Q1,2039,Jan
20390112,12,4,Wednesday,12,3,1,January,1,Q1,2039,Jan
20390113,13,5,Thursday,13,3,1,January,1,Q1,2039,Jan
20390114,14,6,Friday,14,3,1,January,1,Q1,2039,Jan
20390115,15,7,Saturday,15,3,1,January,1,Q1,2039,Jan
20400115,15,1,Sunday,15,3,1,January,1,Q1,2040,Jan
20400116,16,2,Monday,16,3,1,January,1,Q1,2040,Jan
20400117,17,3,Tuesday,17,3,1,January,1,Q1,2040,Jan
20400118,18,4,Wednesday,18,3,1,January,1,Q1,2040,Jan
20400119,19,5,Thursday,19,3,1,January,1,Q1,2040,Jan
20400120,20,6,Friday,20,3,1,January,1,Q1,2040,Jan
20400121,21,7,Saturday,21,3,1,January,1,Q1,2040,Jan
20410113,13,1,Sunday,13,3,1,January,1,Q1,2041,Jan
20410114,14,2,Monday,14,3,1,January,1,Q1,2041,Jan
20410115,15,3,Tuesday,15,3,1,January,1,Q1,2041,Jan
20410116,16,4,Wednesday,16,3,1,January,1,Q1,2041,Jan
20410117,17,5,Thursday,17,3,1,January,1,Q1,2041,Jan
20410118,18,6,Friday,18,3,1,January,1,Q1,2041,Jan
20410119,19,7,Saturday,19,3,1,January,1,Q1,2041,Jan
20420112,12,1,Sunday,12,3,1,January,1,Q1,2042,Jan
20420113,13,2,Monday,13,3,1,January,1,Q1,2042,Jan
20420114,14,3,Tuesday,14,3,1,January,1,Q1,2042,Jan
20420115,15,4,Wednesday,15,3,1,January,1,Q1,2042,Jan
20420116,16,5,Thursday,16,3,1,January,1,Q1,2042,Jan
20420117,17,6,Friday,17,3,1,January,1,Q1,2042,Jan
20420118,18,7,Saturday,18,3,1,January,1,Q1,2042,Jan
20430111,11,1,Sunday,11,3,1,January,1,Q1,2043,Jan
20430112,12,2,Monday,12,3,1,January,1,Q1,2043,Jan
20430113,13,3,Tuesday,13,3,1,January,1,Q1,2043,Jan
20430114,14,4,Wednesday,14,3,1,January,1,Q1,2043,Jan
20430115,15,5,Thursday,15,3,1,January,1,Q1,2043,Jan
20430116,16,6,Friday,16,3,1,January,1,Q1,2043,Jan
20430117,17,7,Saturday,17,3,1,January,1,Q1,2043,Jan
20440110,10,1,Sunday,10,3,1,January,1,Q1,2044,Jan
20440111,11,2,Monday,11,3,1,January,1,Q1,2044,Jan
20440112,12,3,Tuesday,12,3,1,January,1,Q1,2044,Jan
20440113,13,4,Wednesday,13,3,1,January,1,Q1,2044,Jan
20440114,14,5,Thursday,14,3,1,January,1,Q1,2044,Jan
20440115,15,6,Friday,15,3,1,January,1,Q1,2044,Jan
20440116,16,7,Saturday,16,3,1,January,1,Q1,2044,Jan
20450115,15,1,Sunday,15,3,1,January,1,Q1,2045,Jan
20450116,16,2,Monday,16,3,1,January,1,Q1,2045,Jan
20450117,17,3,Tuesday,17,3,1,January,1,Q1,2045,Jan
20450118,18,4,Wednesday,18,3,1,January,1,Q1,2045,Jan
20450119,19,5,Thursday,19,3,1,January,1,Q1,2045,Jan
20450120,20,6,Friday,20,3,1,January,1,Q1,2045,Jan
20450121,21,7,Saturday,21,3,1,January,1,Q1,2045,Jan
20460114,14,1,Sunday,14,3,1,January,1,Q1,2046,Jan
20460115,15,2,Monday,15,3,1,January,1,Q1,2046,Jan
20460116,16,3,Tuesday,16,3,1,January,1,Q1,2046,Jan
20460117,17,4,Wednesday,17,3,1,January,1,Q1,2046,Jan
20460118,18,5,Thursday,18,3,1,January,1,Q1,2046,Jan
20460119,19,6,Friday,19,3,1,January,1,Q1,2046,Jan
20460120,20,7,Saturday,20,3,1,January,1,Q1,2046,Jan
20470113,13,1,Sunday,13,3,1,January,1,Q1,2047,Jan
20470114,14,2,Monday,14,3,1,January,1,Q1,2047,Jan
20470115,15,3,Tuesday,15,3,1,January,1,Q1,2047,Jan
20470116,16,4,Wednesday,16,3,1,January,1,Q1,2047,Jan
20470117,17,5,Thursday,17,3,1,January,1,Q1,2047,Jan
20470118,18,6,Friday,18,3,1,January,1,Q1,2047,Jan
20470119,19,7,Saturday,19,3,1,January,1,Q1,2047,Jan
20480112,12,1,Sunday,12,3,1,January,1,Q1,2048,Jan
20480113,13,2,Monday,13,3,1,January,1,Q1,2048,Jan
20480114,14,3,Tuesday,14,3,1,January,1,Q1,2048,Jan
20480115,15,4,Wednesday,15,3,1,January,1,Q1,2048,Jan
20480116,16,5,Thursday,16,3,1,January,1,Q1,2048,Jan
20480117,17,6,Friday,17,3,1,January,1,Q1,2048,Jan
20480118,18,7,Saturday,18,3,1,January,1,Q1,2048,Jan
20490110,10,1,Sunday,10,3,1,January,1,Q1,2049,Jan
20490111,11,2,Monday,11,3,1,January,1,Q1,2049,Jan
20490112,12,3,Tuesday,12,3,1,January,1,Q1,2049,Jan
20490113,13,4,Wednesday,13,3,1,January,1,Q1,2049,Jan
20490114,14,5,Thursday,14,3,1,January,1,Q1,2049,Jan
20490115,15,6,Friday,15,3,1,January,1,Q1,2049,Jan
20490116,16,7,Saturday,16,3,1,January,1,Q1,2049,Jan
20060122,22,1,Sunday,22,4,1,January,1,Q1,2006,Jan
20060123,23,2,Monday,23,4,1,January,1,Q1,2006,Jan
20060124,24,3,Tuesday,24,4,1,January,1,Q1,2006,Jan
20060125,25,4,Wednesday,25,4,1,January,1,Q1,2006,Jan
20060126,26,5,Thursday,26,4,1,January,1,Q1,2006,Jan
20060127,27,6,Friday,27,4,1,January,1,Q1,2006,Jan
20060128,28,7,Saturday,28,4,1,January,1,Q1,2006,Jan
20070121,21,1,Sunday,21,4,1,January,1,Q1,2007,Jan
20070122,22,2,Monday,22,4,1,January,1,Q1,2007,Jan
20070123,23,3,Tuesday,23,4,1,January,1,Q1,2007,Jan
20070124,24,4,Wednesday,24,4,1,January,1,Q1,2007,Jan
20070125,25,5,Thursday,25,4,1,January,1,Q1,2007,Jan
20070126,26,6,Friday,26,4,1,January,1,Q1,2007,Jan
20070127,27,7,Saturday,27,4,1,January,1,Q1,2007,Jan
20080120,20,1,Sunday,20,4,1,January,1,Q1,2008,Jan
20080121,21,2,Monday,21,4,1,January,1,Q1,2008,Jan
20080122,22,3,Tuesday,22,4,1,January,1,Q1,2008,Jan
20080123,23,4,Wednesday,23,4,1,January,1,Q1,2008,Jan
20080124,24,5,Thursday,24,4,1,January,1,Q1,2008,Jan
20080125,25,6,Friday,25,4,1,January,1,Q1,2008,Jan
20080126,26,7,Saturday,26,4,1,January,1,Q1,2008,Jan
20090118,18,1,Sunday,18,4,1,January,1,Q1,2009,Jan
20090119,19,2,Monday,19,4,1,January,1,Q1,2009,Jan
20090120,20,3,Tuesday,20,4,1,January,1,Q1,2009,Jan
20090121,21,4,Wednesday,21,4,1,January,1,Q1,2009,Jan
20090122,22,5,Thursday,22,4,1,January,1,Q1,2009,Jan
20090123,23,6,Friday,23,4,1,January,1,Q1,2009,Jan
20090124,24,7,Saturday,24,4,1,January,1,Q1,2009,Jan
20100117,17,1,Sunday,17,4,1,January,1,Q1,2010,Jan
20100118,18,2,Monday,18,4,1,January,1,Q1,2010,Jan
20100119,19,3,Tuesday,19,4,1,January,1,Q1,2010,Jan
20100120,20,4,Wednesday,20,4,1,January,1,Q1,2010,Jan
20100121,21,5,Thursday,21,4,1,January,1,Q1,2010,Jan
20100122,22,6,Friday,22,4,1,January,1,Q1,2010,Jan
20100123,23,7,Saturday,23,4,1,January,1,Q1,2010,Jan
20110116,16,1,Sunday,16,4,1,January,1,Q1,2011,Jan
20110117,17,2,Monday,17,4,1,January,1,Q1,2011,Jan
20110118,18,3,Tuesday,18,4,1,January,1,Q1,2011,Jan
20110119,19,4,Wednesday,19,4,1,January,1,Q1,2011,Jan
20110120,20,5,Thursday,20,4,1,January,1,Q1,2011,Jan
20110121,21,6,Friday,21,4,1,January,1,Q1,2011,Jan
20110122,22,7,Saturday,22,4,1,January,1,Q1,2011,Jan
20120122,22,1,Sunday,22,4,1,January,1,Q1,2012,Jan
20120123,23,2,Monday,23,4,1,January,1,Q1,2012,Jan
20120124,24,3,Tuesday,24,4,1,January,1,Q1,2012,Jan
20120125,25,4,Wednesday,25,4,1,January,1,Q1,2012,Jan
20120126,26,5,Thursday,26,4,1,January,1,Q1,2012,Jan
20120127,27,6,Friday,27,4,1,January,1,Q1,2012,Jan
20120128,28,7,Saturday,28,4,1,January,1,Q1,2012,Jan
20130120,20,1,Sunday,20,4,1,January,1,Q1,2013,Jan
20130121,21,2,Monday,21,4,1,January,1,Q1,2013,Jan
20130122,22,3,Tuesday,22,4,1,January,1,Q1,2013,Jan
20130123,23,4,Wednesday,23,4,1,January,1,Q1,2013,Jan
20130124,24,5,Thursday,24,4,1,January,1,Q1,2013,Jan
20130125,25,6,Friday,25,4,1,January,1,Q1,2013,Jan
20130126,26,7,Saturday,26,4,1,January,1,Q1,2013,Jan
20140119,19,1,Sunday,19,4,1,January,1,Q1,2014,Jan
20140120,20,2,Monday,20,4,1,January,1,Q1,2014,Jan
20140121,21,3,Tuesday,21,4,1,January,1,Q1,2014,Jan
20140122,22,4,Wednesday,22,4,1,January,1,Q1,2014,Jan
20140123,23,5,Thursday,23,4,1,January,1,Q1,2014,Jan
20140124,24,6,Friday,24,4,1,January,1,Q1,2014,Jan
20140125,25,7,Saturday,25,4,1,January,1,Q1,2014,Jan
20150118,18,1,Sunday,18,4,1,January,1,Q1,2015,Jan
20150119,19,2,Monday,19,4,1,January,1,Q1,2015,Jan
20150120,20,3,Tuesday,20,4,1,January,1,Q1,2015,Jan
20150121,21,4,Wednesday,21,4,1,January,1,Q1,2015,Jan
20150122,22,5,Thursday,22,4,1,January,1,Q1,2015,Jan
20150123,23,6,Friday,23,4,1,January,1,Q1,2015,Jan
20150124,24,7,Saturday,24,4,1,January,1,Q1,2015,Jan
20160117,17,1,Sunday,17,4,1,January,1,Q1,2016,Jan
20160118,18,2,Monday,18,4,1,January,1,Q1,2016,Jan
20160119,19,3,Tuesday,19,4,1,January,1,Q1,2016,Jan
20160120,20,4,Wednesday,20,4,1,January,1,Q1,2016,Jan
20160121,21,5,Thursday,21,4,1,January,1,Q1,2016,Jan
20160122,22,6,Friday,22,4,1,January,1,Q1,2016,Jan
20160123,23,7,Saturday,23,4,1,January,1,Q1,2016,Jan
20170122,22,1,Sunday,22,4,1,January,1,Q1,2017,Jan
20170123,23,2,Monday,23,4,1,January,1,Q1,2017,Jan
20170124,24,3,Tuesday,24,4,1,January,1,Q1,2017,Jan
20170125,25,4,Wednesday,25,4,1,January,1,Q1,2017,Jan
20170126,26,5,Thursday,26,4,1,January,1,Q1,2017,Jan
20170127,27,6,Friday,27,4,1,January,1,Q1,2017,Jan
20170128,28,7,Saturday,28,4,1,January,1,Q1,2017,Jan
20180121,21,1,Sunday,21,4,1,January,1,Q1,2018,Jan
20180122,22,2,Monday,22,4,1,January,1,Q1,2018,Jan
20180123,23,3,Tuesday,23,4,1,January,1,Q1,2018,Jan
20180124,24,4,Wednesday,24,4,1,January,1,Q1,2018,Jan
20180125,25,5,Thursday,25,4,1,January,1,Q1,2018,Jan
20180126,26,6,Friday,26,4,1,January,1,Q1,2018,Jan
20180127,27,7,Saturday,27,4,1,January,1,Q1,2018,Jan
20190120,20,1,Sunday,20,4,1,January,1,Q1,2019,Jan
20190121,21,2,Monday,21,4,1,January,1,Q1,2019,Jan
20190122,22,3,Tuesday,22,4,1,January,1,Q1,2019,Jan
20190123,23,4,Wednesday,23,4,1,January,1,Q1,2019,Jan
20190124,24,5,Thursday,24,4,1,January,1,Q1,2019,Jan
20190125,25,6,Friday,25,4,1,January,1,Q1,2019,Jan
20190126,26,7,Saturday,26,4,1,January,1,Q1,2019,Jan
20200119,19,1,Sunday,19,4,1,January,1,Q1,2020,Jan
20200120,20,2,Monday,20,4,1,January,1,Q1,2020,Jan
20200121,21,3,Tuesday,21,4,1,January,1,Q1,2020,Jan
20200122,22,4,Wednesday,22,4,1,January,1,Q1,2020,Jan
20200123,23,5,Thursday,23,4,1,January,1,Q1,2020,Jan
20200124,24,6,Friday,24,4,1,January,1,Q1,2020,Jan
20200125,25,7,Saturday,25,4,1,January,1,Q1,2020,Jan
20210117,17,1,Sunday,17,4,1,January,1,Q1,2021,Jan
20210118,18,2,Monday,18,4,1,January,1,Q1,2021,Jan
20210119,19,3,Tuesday,19,4,1,January,1,Q1,2021,Jan
20210120,20,4,Wednesday,20,4,1,January,1,Q1,2021,Jan
20210121,21,5,Thursday,21,4,1,January,1,Q1,2021,Jan
20210122,22,6,Friday,22,4,1,January,1,Q1,2021,Jan
20210123,23,7,Saturday,23,4,1,January,1,Q1,2021,Jan
20220116,16,1,Sunday,16,4,1,January,1,Q1,2022,Jan
20220117,17,2,Monday,17,4,1,January,1,Q1,2022,Jan
20220118,18,3,Tuesday,18,4,1,January,1,Q1,2022,Jan
20220119,19,4,Wednesday,19,4,1,January,1,Q1,2022,Jan
20220120,20,5,Thursday,20,4,1,January,1,Q1,2022,Jan
20220121,21,6,Friday,21,4,1,January,1,Q1,2022,Jan
20220122,22,7,Saturday,22,4,1,January,1,Q1,2022,Jan
20230122,22,1,Sunday,22,4,1,January,1,Q1,2023,Jan
20230123,23,2,Monday,23,4,1,January,1,Q1,2023,Jan
20230124,24,3,Tuesday,24,4,1,January,1,Q1,2023,Jan
20230125,25,4,Wednesday,25,4,1,January,1,Q1,2023,Jan
20230126,26,5,Thursday,26,4,1,January,1,Q1,2023,Jan
20230127,27,6,Friday,27,4,1,January,1,Q1,2023,Jan
20230128,28,7,Saturday,28,4,1,January,1,Q1,2023,Jan
20240121,21,1,Sunday,21,4,1,January,1,Q1,2024,Jan
20240122,22,2,Monday,22,4,1,January,1,Q1,2024,Jan
20240123,23,3,Tuesday,23,4,1,January,1,Q1,2024,Jan
20240124,24,4,Wednesday,24,4,1,January,1,Q1,2024,Jan
20240125,25,5,Thursday,25,4,1,January,1,Q1,2024,Jan
20240126,26,6,Friday,26,4,1,January,1,Q1,2024,Jan
20240127,27,7,Saturday,27,4,1,January,1,Q1,2024,Jan
20250119,19,1,Sunday,19,4,1,January,1,Q1,2025,Jan
20250120,20,2,Monday,20,4,1,January,1,Q1,2025,Jan
20250121,21,3,Tuesday,21,4,1,January,1,Q1,2025,Jan
20250122,22,4,Wednesday,22,4,1,January,1,Q1,2025,Jan
20250123,23,5,Thursday,23,4,1,January,1,Q1,2025,Jan
20250124,24,6,Friday,24,4,1,January,1,Q1,2025,Jan
20250125,25,7,Saturday,25,4,1,January,1,Q1,2025,Jan
20260118,18,1,Sunday,18,4,1,January,1,Q1,2026,Jan
20260119,19,2,Monday,19,4,1,January,1,Q1,2026,Jan
20260120,20,3,Tuesday,20,4,1,January,1,Q1,2026,Jan
20260121,21,4,Wednesday,21,4,1,January,1,Q1,2026,Jan
20260122,22,5,Thursday,22,4,1,January,1,Q1,2026,Jan
20260123,23,6,Friday,23,4,1,January,1,Q1,2026,Jan
20260124,24,7,Saturday,24,4,1,January,1,Q1,2026,Jan
20270117,17,1,Sunday,17,4,1,January,1,Q1,2027,Jan
20270118,18,2,Monday,18,4,1,January,1,Q1,2027,Jan
20270119,19,3,Tuesday,19,4,1,January,1,Q1,2027,Jan
20270120,20,4,Wednesday,20,4,1,January,1,Q1,2027,Jan
20270121,21,5,Thursday,21,4,1,January,1,Q1,2027,Jan
20270122,22,6,Friday,22,4,1,January,1,Q1,2027,Jan
20270123,23,7,Saturday,23,4,1,January,1,Q1,2027,Jan
20280116,16,1,Sunday,16,4,1,January,1,Q1,2028,Jan
20280117,17,2,Monday,17,4,1,January,1,Q1,2028,Jan
20280118,18,3,Tuesday,18,4,1,January,1,Q1,2028,Jan
20280119,19,4,Wednesday,19,4,1,January,1,Q1,2028,Jan
20280120,20,5,Thursday,20,4,1,January,1,Q1,2028,Jan
20280121,21,6,Friday,21,4,1,January,1,Q1,2028,Jan
20280122,22,7,Saturday,22,4,1,January,1,Q1,2028,Jan
20290121,21,1,Sunday,21,4,1,January,1,Q1,2029,Jan
20290122,22,2,Monday,22,4,1,January,1,Q1,2029,Jan
20290123,23,3,Tuesday,23,4,1,January,1,Q1,2029,Jan
20290124,24,4,Wednesday,24,4,1,January,1,Q1,2029,Jan
20290125,25,5,Thursday,25,4,1,January,1,Q1,2029,Jan
20290126,26,6,Friday,26,4,1,January,1,Q1,2029,Jan
20290127,27,7,Saturday,27,4,1,January,1,Q1,2029,Jan
20300120,20,1,Sunday,20,4,1,January,1,Q1,2030,Jan
20300121,21,2,Monday,21,4,1,January,1,Q1,2030,Jan
20300122,22,3,Tuesday,22,4,1,January,1,Q1,2030,Jan
20300123,23,4,Wednesday,23,4,1,January,1,Q1,2030,Jan
20300124,24,5,Thursday,24,4,1,January,1,Q1,2030,Jan
20300125,25,6,Friday,25,4,1,January,1,Q1,2030,Jan
20300126,26,7,Saturday,26,4,1,January,1,Q1,2030,Jan
20310119,19,1,Sunday,19,4,1,January,1,Q1,2031,Jan
20310120,20,2,Monday,20,4,1,January,1,Q1,2031,Jan
20310121,21,3,Tuesday,21,4,1,January,1,Q1,2031,Jan
20310122,22,4,Wednesday,22,4,1,January,1,Q1,2031,Jan
20310123,23,5,Thursday,23,4,1,January,1,Q1,2031,Jan
20310124,24,6,Friday,24,4,1,January,1,Q1,2031,Jan
20310125,25,7,Saturday,25,4,1,January,1,Q1,2031,Jan
20320118,18,1,Sunday,18,4,1,January,1,Q1,2032,Jan
20320119,19,2,Monday,19,4,1,January,1,Q1,2032,Jan
20320120,20,3,Tuesday,20,4,1,January,1,Q1,2032,Jan
20320121,21,4,Wednesday,21,4,1,January,1,Q1,2032,Jan
20320122,22,5,Thursday,22,4,1,January,1,Q1,2032,Jan
20320123,23,6,Friday,23,4,1,January,1,Q1,2032,Jan
20320124,24,7,Saturday,24,4,1,January,1,Q1,2032,Jan
20330116,16,1,Sunday,16,4,1,January,1,Q1,2033,Jan
20330117,17,2,Monday,17,4,1,January,1,Q1,2033,Jan
20330118,18,3,Tuesday,18,4,1,January,1,Q1,2033,Jan
20330119,19,4,Wednesday,19,4,1,January,1,Q1,2033,Jan
20330120,20,5,Thursday,20,4,1,January,1,Q1,2033,Jan
20330121,21,6,Friday,21,4,1,January,1,Q1,2033,Jan
20330122,22,7,Saturday,22,4,1,January,1,Q1,2033,Jan
20340122,22,1,Sunday,22,4,1,January,1,Q1,2034,Jan
20340123,23,2,Monday,23,4,1,January,1,Q1,2034,Jan
20340124,24,3,Tuesday,24,4,1,January,1,Q1,2034,Jan
20340125,25,4,Wednesday,25,4,1,January,1,Q1,2034,Jan
20340126,26,5,Thursday,26,4,1,January,1,Q1,2034,Jan
20340127,27,6,Friday,27,4,1,January,1,Q1,2034,Jan
20340128,28,7,Saturday,28,4,1,January,1,Q1,2034,Jan
20350121,21,1,Sunday,21,4,1,January,1,Q1,2035,Jan
20350122,22,2,Monday,22,4,1,January,1,Q1,2035,Jan
20350123,23,3,Tuesday,23,4,1,January,1,Q1,2035,Jan
20350124,24,4,Wednesday,24,4,1,January,1,Q1,2035,Jan
20350125,25,5,Thursday,25,4,1,January,1,Q1,2035,Jan
20350126,26,6,Friday,26,4,1,January,1,Q1,2035,Jan
20350127,27,7,Saturday,27,4,1,January,1,Q1,2035,Jan
20360120,20,1,Sunday,20,4,1,January,1,Q1,2036,Jan
20360121,21,2,Monday,21,4,1,January,1,Q1,2036,Jan
20360122,22,3,Tuesday,22,4,1,January,1,Q1,2036,Jan
20360123,23,4,Wednesday,23,4,1,January,1,Q1,2036,Jan
20360124,24,5,Thursday,24,4,1,January,1,Q1,2036,Jan
20360125,25,6,Friday,25,4,1,January,1,Q1,2036,Jan
20360126,26,7,Saturday,26,4,1,January,1,Q1,2036,Jan
20370118,18,1,Sunday,18,4,1,January,1,Q1,2037,Jan
20370119,19,2,Monday,19,4,1,January,1,Q1,2037,Jan
20370120,20,3,Tuesday,20,4,1,January,1,Q1,2037,Jan
20370121,21,4,Wednesday,21,4,1,January,1,Q1,2037,Jan
20370122,22,5,Thursday,22,4,1,January,1,Q1,2037,Jan
20370123,23,6,Friday,23,4,1,January,1,Q1,2037,Jan
20370124,24,7,Saturday,24,4,1,January,1,Q1,2037,Jan
20380117,17,1,Sunday,17,4,1,January,1,Q1,2038,Jan
20380118,18,2,Monday,18,4,1,January,1,Q1,2038,Jan
20380119,19,3,Tuesday,19,4,1,January,1,Q1,2038,Jan
20380120,20,4,Wednesday,20,4,1,January,1,Q1,2038,Jan
20380121,21,5,Thursday,21,4,1,January,1,Q1,2038,Jan
20380122,22,6,Friday,22,4,1,January,1,Q1,2038,Jan
20380123,23,7,Saturday,23,4,1,January,1,Q1,2038,Jan
20390116,16,1,Sunday,16,4,1,January,1,Q1,2039,Jan
20390117,17,2,Monday,17,4,1,January,1,Q1,2039,Jan
20390118,18,3,Tuesday,18,4,1,January,1,Q1,2039,Jan
20390119,19,4,Wednesday,19,4,1,January,1,Q1,2039,Jan
20390120,20,5,Thursday,20,4,1,January,1,Q1,2039,Jan
20390121,21,6,Friday,21,4,1,January,1,Q1,2039,Jan
20390122,22,7,Saturday,22,4,1,January,1,Q1,2039,Jan
20400122,22,1,Sunday,22,4,1,January,1,Q1,2040,Jan
20400123,23,2,Monday,23,4,1,January,1,Q1,2040,Jan
20400124,24,3,Tuesday,24,4,1,January,1,Q1,2040,Jan
20400125,25,4,Wednesday,25,4,1,January,1,Q1,2040,Jan
20400126,26,5,Thursday,26,4,1,January,1,Q1,2040,Jan
20400127,27,6,Friday,27,4,1,January,1,Q1,2040,Jan
20400128,28,7,Saturday,28,4,1,January,1,Q1,2040,Jan
20410120,20,1,Sunday,20,4,1,January,1,Q1,2041,Jan
20410121,21,2,Monday,21,4,1,January,1,Q1,2041,Jan
20410122,22,3,Tuesday,22,4,1,January,1,Q1,2041,Jan
20410123,23,4,Wednesday,23,4,1,January,1,Q1,2041,Jan
20410124,24,5,Thursday,24,4,1,January,1,Q1,2041,Jan
20410125,25,6,Friday,25,4,1,January,1,Q1,2041,Jan
20410126,26,7,Saturday,26,4,1,January,1,Q1,2041,Jan
20420119,19,1,Sunday,19,4,1,January,1,Q1,2042,Jan
20420120,20,2,Monday,20,4,1,January,1,Q1,2042,Jan
20420121,21,3,Tuesday,21,4,1,January,1,Q1,2042,Jan
20420122,22,4,Wednesday,22,4,1,January,1,Q1,2042,Jan
20420123,23,5,Thursday,23,4,1,January,1,Q1,2042,Jan
20420124,24,6,Friday,24,4,1,January,1,Q1,2042,Jan
20420125,25,7,Saturday,25,4,1,January,1,Q1,2042,Jan
20430118,18,1,Sunday,18,4,1,January,1,Q1,2043,Jan
20430119,19,2,Monday,19,4,1,January,1,Q1,2043,Jan
20430120,20,3,Tuesday,20,4,1,January,1,Q1,2043,Jan
20430121,21,4,Wednesday,21,4,1,January,1,Q1,2043,Jan
20430122,22,5,Thursday,22,4,1,January,1,Q1,2043,Jan
20430123,23,6,Friday,23,4,1,January,1,Q1,2043,Jan
20430124,24,7,Saturday,24,4,1,January,1,Q1,2043,Jan
20440117,17,1,Sunday,17,4,1,January,1,Q1,2044,Jan
20440118,18,2,Monday,18,4,1,January,1,Q1,2044,Jan
20440119,19,3,Tuesday,19,4,1,January,1,Q1,2044,Jan
20440120,20,4,Wednesday,20,4,1,January,1,Q1,2044,Jan
20440121,21,5,Thursday,21,4,1,January,1,Q1,2044,Jan
20440122,22,6,Friday,22,4,1,January,1,Q1,2044,Jan
20440123,23,7,Saturday,23,4,1,January,1,Q1,2044,Jan
20450122,22,1,Sunday,22,4,1,January,1,Q1,2045,Jan
20450123,23,2,Monday,23,4,1,January,1,Q1,2045,Jan
